review_id,repo,file_path,carrier,scope,components,orientation,component_evidence_json,rule_summary,source_url,linked_policy_urls
FCR-0215,lxc/terraform-provider-incus,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""human_responsibility"": ""We expect all contributors to be able to reason about the code that they contribute and explain why they're taking a particular approach."", ""restriction_or_ban"": ""No Large Language Models (LLMs) or similar AI tools.""}","LLM-generated contributions are banned, and contributors must understand and explain their code.",https://raw.githubusercontent.com/lxc/terraform-provider-incus/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/lxc/terraform-provider-incus/main/CODE_OF_CONDUCT.md
FCR-0216,mbroz/cryptsetup,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""disclosure"": ""Please disclose if your contribution was AI-generated."", ""human_responsibility"": ""Please refrain from submissions that you haven't thoroughly understood, reviewed, and tested."", ""restriction_or_ban"": ""Code apparently submitted by artificial intelligence (AI) without human interaction may be removed or rejected.""}","AI-generated contributions must be disclosed, reviewed, and understood; otherwise, they may be rejected.",https://raw.githubusercontent.com/mbroz/cryptsetup/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/mbroz/cryptsetup/HEAD/SECURITY.md
FCR-0217,microsoft/VibeVoice,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability,"{""human_responsibility"": ""Before submitting, ensure you have personally scrutinized and fully mastered all code logic."", ""restriction_or_ban"": ""Large chunks of AI-generated code will be rejected unless they have undergone rigorous human cleaning and verification."", ""verification_testing"": ""Ensure that every line of code has an absolute necessity to exist.""}","AI-generated code must be rigorously verified and understood; otherwise, it will be rejected.",https://raw.githubusercontent.com/microsoft/VibeVoice/HEAD/CONTRIBUTING.md,
FCR-0223,obsproject/obs-studio,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""human_responsibility"": ""Code generated by such systems will require human review and is likely to require human intervention."", ""restriction_or_ban"": ""Submissions created largely or entirely by AI systems are not allowed.""}",AI-generated submissions are banned unless contributors can review and intervene.,https://raw.githubusercontent.com/obsproject/obs-studio/HEAD/CONTRIBUTING.md,
FCR-0225,royshil/obs-backgroundremoval,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""authorship_or_provenance"": ""Please sign off (-s) all your commits (DCO), and sign all your commits (-S) with your GPG or SSH key."", ""disclosure"": ""Submitting any raw outputs from LLMs or Generative-AI is strictly prohibited."", ""human_responsibility"": ""Do not submit any code that you cannot fully understand and explain. You must take responsibility for your code."", ""restriction_or_ban"": ""Submitting any raw outputs from LLMs or Generative-AI is strictly prohibited.""}","Prohibits raw AI-generated code, requires understanding and responsibility for contributions, and mandates commit signing.",https://raw.githubusercontent.com/royshil/obs-backgroundremoval/HEAD/CONTRIBUTING.md,
FCR-0227,skarnet/execline,CONTRIBUTING,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""This project does not accept contributions generated by LLMs (large language models), sometimes also referred to as 'AI'. Any content submitted that is clearly labelled as LLM-generated will be immediately closed, and any attempt to bypass this policy in any way will result in a ban from the project.""}",Strictly bans AI-generated contributions and enforces penalties for violations.,https://raw.githubusercontent.com/skarnet/execline/HEAD/CONTRIBUTING,
FCR-0228,skarnet/s6,CONTRIBUTING,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""This project does not accept contributions generated by LLMs (large language models), sometimes also referred to as 'AI'. Any content submitted that is clearly labelled as LLM-generated will be immediately closed, and any attempt to bypass this policy in any way will result in a ban from the project.""}",Strictly bans AI-generated contributions and enforces penalties for violations.,https://raw.githubusercontent.com/skarnet/s6/HEAD/CONTRIBUTING,
FCR-0231,zeromq/pyzmq,CONTRIBUTING.md,contributing_guide,general_contribution;pull_request_or_patch;issue_or_bug_report,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""All contributions from LLM tools such as ChatGPT, Claude, Copilot, Gemini, etc. are not accepted. That goes for both code and (more importantly) human communication channels such as Issues, Comments, Pull Requests, and Discussions.""}",Bans all AI-generated contributions and interactions in code and communication channels.,https://raw.githubusercontent.com/zeromq/pyzmq/HEAD/CONTRIBUTING.md,
FCR-0234,M2Team/NanaBox,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""human_responsibility"": ""You must ensure that the final commit is written and reviewed by yourself, following our coding style and conventions."", ""restriction_or_ban"": ""If we find that your pull request has no contribution from you, or the contribution is not reviewed by you, your pull request will not be merged and will be closed immediately.""}","Allows AI-assisted contributions only if reviewed and finalized by the contributor; otherwise, they are rejected.",https://raw.githubusercontent.com/M2Team/NanaBox/HEAD/CONTRIBUTING.md,
FCR-0238,OffchainLabs/nitro,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,maintainer_review_discretion;restriction_or_ban,exclusionary_gatekeeping,"{""maintainer_review_discretion"": ""Evidence: 'If you are unsure, please open an issue first to discuss the change.'"", ""restriction_or_ban"": ""Evidence: 'Please, **do not send pull requests for trivial changes**; these will be rejected.' and 'AI-generated code' listed as an example of trivial PRs that will most-likely be rejected.""}","Trivial pull requests, including AI-generated code, are explicitly banned, and maintainers reserve discretion to reject contributions.",https://raw.githubusercontent.com/OffchainLabs/nitro/HEAD/CONTRIBUTING.md,
FCR-0239,Textualize/rich,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;maintainer_review_discretion;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Evidence: 'AI? - [ ] AI was used to generate this PR' explicitly asks contributors to disclose AI usage."", ""maintainer_review_discretion"": ""Evidence: 'AI generated PRs may be accepted, but only if @willmcgugan has responded on an issue or discussion.'"", ""process_requirement"": ""Evidence: 'AI? - [ ] AI was used to generate this PR' is embedded in the PR template as a checkbox.""}","AI-generated PRs must disclose AI usage and are subject to maintainer approval, with the requirement embedded in the PR template.",https://raw.githubusercontent.com/Textualize/rich/HEAD/.github/pull_request_template.md,
FCR-0242,austin-weeks/miasma,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""Evidence: 'Please note that primarily AI-generated contributions will be automatically rejected.'""}",Primarily AI-generated contributions are explicitly banned.,https://raw.githubusercontent.com/austin-weeks/miasma/HEAD/CONTRIBUTING.md,
FCR-0243,axllent/mailpit,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""Evidence: 'Note that while assistance from AI tools is perfectly acceptable, \""vibe coded\"" pull requests will most likely not be accepted.'""}","AI-assisted contributions are acceptable, but 'vibe coded' pull requests are likely to be rejected.",https://raw.githubusercontent.com/axllent/mailpit/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/axllent/mailpit/develop/.github/SECURITY.md
FCR-0244,axolotl-ai-cloud/axolotl,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""AI Usage Disclaimer section asks contributors to indicate whether AI was used."", ""model_tool_usage_detail"": ""Contributors are asked to specify which AI tool was used and to what extent."", ""process_requirement"": ""The AI Usage Disclaimer is embedded in the PR template, making it part of the submission workflow.""}","PR template requires contributors to disclose AI usage, specify tools, and integrate this information into the submission process.",https://raw.githubusercontent.com/axolotl-ai-cloud/axolotl/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0248,buildkite/agent,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Disclosures / Credits section asks contributors to describe AI usage in producing the PR."", ""model_tool_usage_detail"": ""Contributors are asked to describe the tools used and the extent of AI involvement."", ""process_requirement"": ""The Disclosures / Credits section is embedded in the PR template, making it part of the submission workflow.""}","PR template requires contributors to disclose AI usage, specify tools, and integrate this information into the submission process.",https://raw.githubusercontent.com/buildkite/agent/HEAD/.github/pull_request_template.md,
FCR-0249,buildkite/cli,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""Disclosures / Credits section asks contributors to describe AI usage in producing the PR."", ""model_tool_usage_detail"": ""Contributors are asked to describe the tools used and the extent of AI involvement."", ""process_requirement"": ""The Disclosures / Credits section is embedded in the PR template, making it part of the submission workflow.""}","PR template requires contributors to disclose AI usage, specify tools, and integrate this information into the submission process.",https://raw.githubusercontent.com/buildkite/cli/HEAD/.github/pull_request_template.md,
FCR-0250,e18e/module-replacements,.github/pull_request_template.md,pr_template,pull_request_or_patch,disclosure;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""PR template asks contributors to indicate if AI tools were used to help with the contribution."", ""human_responsibility"": ""Contributors are instructed to ensure the PR description and code reflect their own understanding and to write in their own voice."", ""process_requirement"": ""The AI-related instructions are embedded in the PR template, making them part of the submission workflow.""}","PR template requires contributors to disclose AI usage, take responsibility for understanding and presenting their contributions, and integrate this information into the submission process.",https://raw.githubusercontent.com/e18e/module-replacements/HEAD/.github/pull_request_template.md,
FCR-0254,lumen-oss/lux,CONTRIBUTING.md,contributing_guide,general_contribution,restriction_or_ban,exclusionary_gatekeeping,"{""restriction_or_ban"": ""Strict No LLM / No AI Policy explicitly bans the use of LLMs for issues, pull requests, and comments.""}","Contributing guide explicitly bans the use of LLMs or AI tools for contributions, including issues, PRs, and comments.",https://raw.githubusercontent.com/lumen-oss/lux/HEAD/CONTRIBUTING.md,
FCR-0256,metabrainz/picard,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""The checkbox requires contributors to disclose the level of AI/LLM use in the development of the pull request."", ""model_tool_usage_detail"": ""Contributors are asked to specify how AI was used in preparing the PR, including portions of the code developed using AI."", ""process_requirement"": ""The rule is embedded in the PR template as a required checkbox for AI usage disclosure.""}","PR template requires contributors to disclose AI usage, specify details of AI involvement, and follow a structured submission process.",https://raw.githubusercontent.com/metabrainz/picard/HEAD/.github/PULL_REQUEST_TEMPLATE.md,https://raw.githubusercontent.com/metabrainz/picard/master/CONTRIBUTING.md;https://raw.githubusercontent.com/metabrainz/guidelines/master/README.md
FCR-0259,ohmyzsh/ohmyzsh,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""The checklist includes a requirement to disclose if AI tools were used to assist with the contribution."", ""human_responsibility"": ""The checklist implies that contributors are responsible for ensuring the code is efficient, stable, and tested."", ""process_requirement"": ""The rule is embedded in the PR template as a checklist item for AI usage disclosure.""}","PR template requires contributors to disclose AI usage, take responsibility for the quality of their contributions, and follow a structured submission process.",https://raw.githubusercontent.com/ohmyzsh/ohmyzsh/HEAD/.github/PULL_REQUEST_TEMPLATE.md,
FCR-0260,openziti/zrok,CONTRIBUTING.md,contributing_guide,general_contribution;internal_agent_workflow,agent_instruction_boundary;process_requirement,agent_workflow_boundary,"{""agent_instruction_boundary"": ""The text instructs AI coding agents to follow the conventions in the CONTRIBUTING.md file and references local agent configuration.""}",Contributing guide provides instructions for configuring AI coding agents to follow project conventions.,https://raw.githubusercontent.com/openziti/zrok/HEAD/CONTRIBUTING.md,
FCR-0264,ros2/ros2_documentation,.github/ISSUE_TEMPLATE/issue_report.yml,issue_template,issue_or_bug_report,disclosure;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""The issue template includes a field asking contributors to specify if the issue was generated using Generative AI."", ""process_requirement"": ""The rule is embedded in the issue template as an optional input field for Generative AI disclosure.""}",Issue template includes an optional field for contributors to disclose if Generative AI was used to generate the issue.,https://raw.githubusercontent.com/ros2/ros2_documentation/HEAD/.github/ISSUE_TEMPLATE/issue_report.yml,
FCR-0266,shikijs/shiki,.github/pull_request_template.md,pr_template,pull_request_or_patch,process_requirement;restriction_or_ban,exclusionary_gatekeeping;process_template_absorption,"{""process_requirement"": ""The rule is embedded in the PR template as a clear prohibition against vibe-coding contributions."", ""restriction_or_ban"": ""The template explicitly states that vibe-coding contributions are strictly prohibited and will be rejected.""}",PR template prohibits vibe-coding contributions and embeds this restriction in the submission process.,https://raw.githubusercontent.com/shikijs/shiki/HEAD/.github/pull_request_template.md,
FCR-0268,sylabs/singularity,CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""Commit messages and PR descriptions clearly indicate which tool(s) were used."", ""human_responsibility"": ""You have reviewed all generated code, with reference to this guide, prior to requesting a review from the SingularityCE maintainers."", ""verification_testing"": ""You make use of settings that block or identify generated code that matches public code, to ensure that any public code is incorporated according to the license terms of the relevant project.""}","AI-assisted contributions must disclose tools used, ensure compliance with licensing, and be reviewed by the contributor before submission.",https://raw.githubusercontent.com/sylabs/singularity/HEAD/CONTRIBUTING.md,https://raw.githubusercontent.com/sylabs/singularity/HEAD/AGENTS.md
FCR-0269,talwat/lowfi,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,restriction_or_ban;maintainer_review_discretion,exclusionary_gatekeeping,"{""restriction_or_ban"": ""AI generated PR's do not help maintainers, it's just a hassle and frequently wastes their time.""}",AI-generated PRs are discouraged and considered unhelpful to maintainers.,https://raw.githubusercontent.com/talwat/lowfi/HEAD/CONTRIBUTING.md,
FCR-0271,veryl-lang/veryl,CONTRIBUTING.md,contributing_guide,pull_request_or_patch,authorship_or_provenance;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""Do not list AI tools as co-authors in commit metadata."", ""human_responsibility"": ""AI-assisted contributions are permitted, provided the contributor has reviewed, tested, and takes full responsibility for the submitted code."", ""verification_testing"": ""AI-assisted contributions are permitted, provided the contributor has reviewed, tested, and takes full responsibility for the submitted code.""}","AI-assisted contributions are allowed if reviewed, tested, and owned by the contributor, but AI tools should not be listed as co-authors.",https://raw.githubusercontent.com/veryl-lang/veryl/HEAD/CONTRIBUTING.md,
FCR-0272,webex/webex-js-sdk,.github/PULL_REQUEST_TEMPLATE.md,pr_template,pull_request_or_patch,disclosure;model_tool_usage_detail;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""disclosure"": ""GAI was not used (or, no additional notation is required)."", ""model_tool_usage_detail"": ""Tool used for AI assistance (GitHub Copilot / Other - specify)."", ""process_requirement"": ""The PR template includes mandatory fields for AI usage and tool details.""}","The PR template requires disclosure of AI usage, tool details, and integrates these into the submission process.",https://raw.githubusercontent.com/webex/webex-js-sdk/HEAD/.github/PULL_REQUEST_TEMPLATE.md,https://raw.githubusercontent.com/webex/webex-js-sdk/master/CONTRIBUTING.md
FCR-0277,agentscope-ai/HiClaw,.github/ISSUE_TEMPLATE/bug_report.yml,issue_template,issue_or_bug_report,model_tool_usage_detail;process_requirement,process_template_absorption,"{""model_tool_usage_detail"": ""Paste the AI tool's analysis of your exported message logs here."", ""process_requirement"": ""The issue template requires AI-assisted analysis of exported logs before submission.""}",The issue template requires AI-assisted analysis of logs and integrates this into the bug reporting process.,https://raw.githubusercontent.com/agentscope-ai/HiClaw/HEAD/.github/ISSUE_TEMPLATE/bug_report.yml,
FCR-0282,mcmtroffaes/sphinxcontrib-bibtex,.github/ISSUE_TEMPLATE/bug_report.md,issue_template,issue_or_bug_report,process_requirement;restriction_or_ban,exclusionary_gatekeeping;process_template_absorption,"{""restriction_or_ban"": ""IMPORTANT: Bug reports written by AI tools are not accepted.""}",Bug reports written by AI tools are explicitly not accepted.,https://raw.githubusercontent.com/mcmtroffaes/sphinxcontrib-bibtex/HEAD/.github/ISSUE_TEMPLATE/bug_report.md,
FCR-0287,purpleidea/mgmt,docs/contributing.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""disclosure"": ""If you do use any such tools, then you must disclose their use in each contribution."", ""human_responsibility"": ""If you are not confident enough to thoroughly understand and review the generated code you are submitting, then please do not submit it!"", ""restriction_or_ban"": ""If you send in something that surreptitiously adds bugs, security holes, or otherwise is sloppy code, we will hold you responsible, and ultimately this will probably lead to you being banned from contributing.""}","AI-assisted contributions must be disclosed, reviewed by the contributor, and meet quality standards to avoid bans.",https://raw.githubusercontent.com/purpleidea/mgmt/HEAD/docs/contributing.md,
FCR-0289,EVerest/EVerest,docs/source/project/contributing.rst,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;verification_testing,conditional_acceptance_accountability,"{""human_responsibility"": ""Every contribution must be reviewed and verified by a human contributor prior to submission."", ""verification_testing"": ""Every contribution must be reviewed and verified by a human contributor prior to submission.""}",AI-generated contributions must be reviewed and verified by a human before submission.,https://raw.githubusercontent.com/EVerest/EVerest/HEAD/docs/source/project/contributing.rst,https://raw.githubusercontent.com/lf-energy/tac/main/process/contribution_guidelines.md
FCR-0290,MalpenZibo/ashell,docs/src/contributing/ai-assisted-contributions.md,standalone_ai_policy,pull_request_or_patch;documentation_or_translation,human_responsibility;model_tool_usage_detail;verification_testing,conditional_acceptance_accountability,"{""human_responsibility"": ""The bottom line: you are responsible for the code you submit, no matter how it was written."", ""model_tool_usage_detail"": ""Using top-tier, frontier-class models (e.g., Claude Opus or equivalent) is strongly recommended."", ""verification_testing"": ""Review AI-generated output carefully, ensure it passes all checks (`make check`).""}","AI-assisted contributions are accepted but must meet quality standards, with human responsibility and verification.",https://raw.githubusercontent.com/MalpenZibo/ashell/HEAD/docs/src/contributing/ai-assisted-contributions.md,
FCR-0291,Mudlet/Mudlet,docs/CONTRIBUTING.md,contributing_guide,pull_request_or_patch,authorship_or_provenance;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,"{""authorship_or_provenance"": ""Contributions should include an Assisted-by tag in the following format: Assisted-by: AGENT_NAME:MODEL_VERSION."", ""human_responsibility"": ""The human submitter is responsible for: Reviewing all AI-generated code and testing it."", ""process_requirement"": ""AI agents MUST NOT add Signed-off-by tags. The human submitter is responsible for adding their own Signed-off-by tag.""}","AI-assisted contributions require attribution, human review, and compliance with process requirements.",https://raw.githubusercontent.com/Mudlet/Mudlet/HEAD/docs/CONTRIBUTING.md,
FCR-0292,PierreBeucher/cloudypad,docs/src/contributing/contribution-guide.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,"{""disclosure"": ""Even though AI use is encouraged, please review your code and follow best practices."", ""human_responsibility"": ""Unsupervised AI contributions are unlikely to pass review."", ""verification_testing"": ""Do not contribute a PR without reviewing and testing your changes.""}","AI use is encouraged but contributors must review, test, and take responsibility for their submissions.",https://raw.githubusercontent.com/PierreBeucher/cloudypad/HEAD/docs/src/contributing/contribution-guide.md,https://raw.githubusercontent.com/PierreBeucher/cloudypad/HEAD/docs/src/contributing/architecture.md;https://raw.githubusercontent.com/PierreBeucher/cloudypad/HEAD/docs/src/usage/ssh.md
FCR-0294,SpaiR/imgui-java,docs/CONTRIBUTING.md,contributing_guide,pull_request_or_patch,authorship_or_provenance;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""Every AI-assisted commit must be attributed via a `Co-authored-by` trailer."", ""human_responsibility"": ""You are responsible for the change. The agent is a tool — review the diff, run the build, and make sure the PR meets the same bar as a hand-written one.""}",AI-assisted contributions require human responsibility and attribution via commit trailers.,https://raw.githubusercontent.com/SpaiR/imgui-java/HEAD/docs/CONTRIBUTING.md,https://raw.githubusercontent.com/angular/angular/92113d73dd38d0285e25e8d678c240cf4aa8834a/CONTRIBUTING.md;https://raw.githubusercontent.com/SpaiR/imgui-java/a9670262b0da79f0139993f1b3181cf9dfec068d/AGENTS.md;https://raw.githubusercontent.com/SpaiR/imgui-java/HEAD/AGENTS.md
FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,developer_or_maintainer_doc,pull_request_or_patch,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""human_responsibility"": ""If a PR author submits LLM outputs they haven't understood themselves, they will not be able to implement feedback."", ""restriction_or_ban"": ""We do not ban LLM code from the codebase, we ban bad code.""}",LLM-generated contributions are allowed but must be understood and meet quality standards.,https://raw.githubusercontent.com/YosysHQ/yosys/HEAD/docs/source/yosys_internals/extending_yosys/contributing.rst,
FCR-0296,abiosoft/colima,docs/CONTRIBUTE.md,contributing_guide,pull_request_or_patch,disclosure;restriction_or_ban,conditional_acceptance_accountability,"{""disclosure"": ""If you use a Large Language Model (LLM) to generate code, you must fully disclose its usage in your pull request."", ""restriction_or_ban"": ""Large code contributions generated by LLMs that are not easily reviewable or understandable will be rejected.""}",LLM-generated contributions require disclosure and must be reviewable to be accepted.,https://raw.githubusercontent.com/abiosoft/colima/HEAD/docs/CONTRIBUTE.md,
FCR-0297,amnweb/yasb,docs/Contributing.md,contributing_guide,pull_request_or_patch,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,"{""human_responsibility"": ""Contributors must review every line of the generated code and test changes thoroughly."", ""restriction_or_ban"": ""Pull requests that appear to be untested, unreviewed AI-generated code will be closed without review.""}",AI-generated contributions must be reviewed and tested; untested or unreviewed submissions will be rejected.,https://raw.githubusercontent.com/amnweb/yasb/HEAD/docs/Contributing.md,https://raw.githubusercontent.com/amnweb/yasb/main/.pre-commit-config.yaml
FCR-0298,curl/curl,docs/CONTRIBUTE.md,contributing_guide,pull_request_or_patch;security_report;documentation_or_translation,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping;security_risk_control,"{""disclosure"": ""Contributors must reveal AI use in security reports and may want to mention AI-based translation tools."", ""human_responsibility"": ""Contributors must review and understand AI-generated content before submission."", ""restriction_or_ban"": ""Fake security reports and unverified AI-generated content are banned."", ""verification_testing"": ""Contributors must double-check AI findings to validate issues before reporting.""}","AI-assisted contributions must be disclosed, reviewed, verified, and meet quality standards; fake reports are banned.",https://raw.githubusercontent.com/curl/curl/HEAD/docs/CONTRIBUTE.md,
FCR-0301,fastapi/sqlmodel,docs/contributing.md,contributing_guide,pull_request_or_patch;general_contribution,human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""human_responsibility"": ""Contributions must have meaningful human intervention and judgment."", ""restriction_or_ban"": ""AI-generated PRs or comments that lack human effort will be flagged and closed.""}",AI-assisted contributions must involve meaningful human effort; automated PRs/comments may be flagged and closed.,https://raw.githubusercontent.com/fastapi/sqlmodel/HEAD/docs/contributing.md,
FCR-0302,git/git,Documentation/SubmittingPatches,developer_or_maintainer_doc,pull_request_or_patch;documentation_or_translation,authorship_or_provenance;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""authorship_or_provenance"": ""The Developer's Certificate of Origin requires contributors to certify the origin of their contributions."", ""human_responsibility"": ""Contributors must understand and explain AI-generated content before submission."", ""restriction_or_ban"": ""AI-generated content that looks bloated, nonsensical, or unexplainable will be rejected.""}","AI-generated contributions must meet authorship standards, be explainable, and avoid bloated or nonsensical content.",https://raw.githubusercontent.com/git/git/HEAD/Documentation/SubmittingPatches,https://github.com/git/git/actions/workflows/main.yml
FCR-0304,iree-org/iree,docs/website/docs/developers/general/contributing.md,contributing_guide,pull_request_or_patch;issue_or_bug_report;documentation_or_translation,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,"{""authorship_or_provenance"": ""Contributors are responsible for ensuring AI-generated content complies with licensing terms."", ""disclosure"": ""Contributors must label AI-assisted contributions with trailers like 'Assisted-by' or 'Co-authored-by'."", ""human_responsibility"": ""Contributors must review and understand AI-generated content before submission.""}","AI-assisted contributions must be disclosed, reviewed, and comply with licensing terms.",https://raw.githubusercontent.com/iree-org/iree/HEAD/docs/website/docs/developers/general/contributing.md,https://raw.githubusercontent.com/iree-org/iree/main/MAINTAINERS.md;https://raw.githubusercontent.com/iree-org/iree/main/.pre-commit-config.yaml
FCR-0306,lemonade-sdk/lemonade,docs/dev/contribute.md,contributing_guide,pull_request_or_patch;issue_or_bug_report;general_contribution,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""disclosure"": ""Contributors must identify AI-generated PR comments and disclose AI use in code contributions."", ""human_responsibility"": ""Contributors are required to review AI-generated code themselves before asking for human review."", ""restriction_or_ban"": ""AI-generated issues are explicitly banned."", ""verification_testing"": ""Contributors must ensure the code builds locally and passes CI tests.""}","AI-assisted contributions must be disclosed, reviewed by the contributor, and meet quality standards; AI-generated issues are banned.",https://raw.githubusercontent.com/lemonade-sdk/lemonade/HEAD/docs/dev/contribute.md,
FCR-0307,mpv-player/mpv,DOCS/contribute.md,contributing_guide,pull_request_or_patch;general_contribution,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,"{""authorship_or_provenance"": ""AI contributions must include licensing confirmation and provenance details in commit messages."", ""disclosure"": ""AI/LLM use must be disclosed in the PR description."", ""human_responsibility"": ""Submitters must fully understand the code and participate in the review process."", ""restriction_or_ban"": ""Clearly vibe-coded patches will not be considered.""}","AI-assisted contributions must be disclosed, understood by the submitter, and meet licensing and quality standards; vibe-coded patches are banned.",https://raw.githubusercontent.com/mpv-player/mpv/HEAD/DOCS/contribute.md,
FCR-0308,neomutt/neomutt,docs/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;general_contribution,disclosure;human_responsibility,conditional_acceptance_accountability,"{""disclosure"": ""AI assistance must be disclosed in pull requests, including the extent of AI use."", ""human_responsibility"": ""Contributors must fully understand AI-generated code and answer critical questions about it.""}",AI-assisted contributions must be disclosed and understood by the contributor to ensure quality and respect for maintainers.,https://raw.githubusercontent.com/neomutt/neomutt/HEAD/docs/CONTRIBUTING.md,https://raw.githubusercontent.com/neomutt/neomutt/main/.github/ISSUE_TEMPLATE/bug-report.md;https://raw.githubusercontent.com/neomutt/neomutt/main/.github/ISSUE_TEMPLATE/feature-request.md;https://raw.githubusercontent.com/neomutt/neomutt/main/.github/PULL_REQUEST_TEMPLATE.md
FCR-0310,spotDL/spotify-downloader,docs/CONTRIBUTING.md,contributing_guide,pull_request_or_patch;issue_or_bug_report,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,"{""human_responsibility"": ""Contributors must understand and explain their code; AI-generated code is not allowed."", ""restriction_or_ban"": ""AI-generated issues, pull requests, and feature requests are explicitly banned.""}","AI-generated contributions are banned, and contributors must fully understand and explain their submissions.",https://raw.githubusercontent.com/spotDL/spotify-downloader/HEAD/docs/CONTRIBUTING.md,
