review_id,repo,primary_path,trace_path_used,adjudicated_carrier,adjudicated_components,adjudicated_orientation,trace_status,adoption_located,adoption_date,adoption_commit,adoption_message,date_reliability,history_commits_checked,history_truncated,candidate_paths_considered,candidate_paths_with_current_match,current_file_checked,current_file_matches,first_match_basis,matched_rule_components,evidence_snippet,fetch_error_count,trace_error
FCR-0289,EVerest/EVerest,docs/source/project/contributing.rst,docs/source/project/contributing.rst,contributing_guide,human_responsibility;verification_testing,conditional_acceptance_accountability,located,True,2026-04-02T07:24:03Z,f82849665042e3c72e11b3b05c7872b7fb2e0703,docs(contribution-guideline): Clarify contributor responsibilities in…,high,4,False,docs/source/project/contributing.rst,docs/source/project/contributing.rst,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"ewers require changes to your PR, please keep the commit history clean and do not rebase and force push to your branch, so that the changes can be tracked and reviewers can quickly identify if the required changes have been addressed. Project committers will review the contribution in a timely manner, and advise of any changes needed to merge the request. AI-generated Contributions --------------------------- EVerest aligns with the Linux Foundation's position on the use of generative AI tools in open source development. See the `Linux Foundation guidance on generative AI <https://www.linuxfoundation.org/legal/generative-ai>`_ for details. Every contribution must be reviewed and verified by a human contributor prior to",0,
FCR-0290,MalpenZibo/ashell,docs/src/contributing/ai-assisted-contributions.md,docs/src/contributing/ai-assisted-contributions.md,standalone_ai_policy,human_responsibility;model_tool_usage_detail;verification_testing,conditional_acceptance_accountability,located,True,2026-03-30T19:33:37Z,add9063a8a2199c2a597ab3156023bc575ef7502,ai statement,high,1,False,docs/src/contributing/ai-assisted-contributions.md,docs/src/contributing/ai-assisted-contributions.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"ncorrect code, miss architectural conventions, or introduce patterns that don't fit the codebase. You can use whatever tool you prefer, but the quality bar for contributions does not change — if the output doesn't meet it, you'll be asked to revise. ### You Own Your Code Regardless of the tools used, **you are responsible for the code you submit**. Review AI-generated output carefully, ensure it passes all checks (`make check`), and be prepared to explain and defend your changes during review. ### Discuss Before Implementing Before working on a feature or large change, **talk to the maintainers first**. Open an issue or comment on an existing one to discuss: - Does this fit the project? - What architectural decisions",0,
FCR-0291,Mudlet/Mudlet,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,contributing_guide,authorship_or_provenance;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2026-04-29T04:57:35Z,8d2f8597a7d302cecfb3f9082e65b502bddce5c4,Infrastructure: update CONTRIBUTING.md with AI coding guidelines (#9224),high,6,False,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,agent_instruction_boundary;human_responsibility;process_requirement;restriction_or_ban;verification_testing,style ## Naming variables/functions/classes? Check against antipatterns Check https://www.linguistic-antipatterns.com when naming anything to help ensure it can be understood intuitively. ## AI Coding Assistants ### Licensing and Legal Requirements All code must be compatible with Mudlet's license. ### Signed-off-by and Developer Certificate of Origin AI agents MUST NOT add Signed-off-by tags. The human submitter is responsible for: * Reviewing all AI-generated code and testing it (Mudlet developers should not be the first ones testing the PR code) * Ensuring compliance with licensing requirements * Adding their own Signed-off-by tag * Taking full responsibility for the contribution ### Attribution When AI tool,0,
FCR-0292,PierreBeucher/cloudypad,docs/src/contributing/contribution-guide.md,docs/src/contributing/contribution-guide.md,contributing_guide,disclosure;human_responsibility;verification_testing,conditional_acceptance_accountability,located,True,2025-10-09T15:01:23Z,355875236e0d888b6036f4c088294b3a8d447620,doc: update contributon guide with a focus on IA use,high,1,False,docs/src/contributing/contribution-guide.md;docs/src/contributing/architecture.md,docs/src/contributing/contribution-guide.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"nsidering contributing to Cloudy Pad! This guide will help you get started contributing to various parts of the project. Here's a typical workflow outline for contributions: 1. Fork Cloudy Pad 2. Setup your development environment - Development environment setup is entirely automated! Don't worry about tooling installation and setup 3. Write code - Use of AI is encouraged, we provide contextual AI `AGENTS.md`-like files. - You can also pass this file directly to AI context - Make sure to review and test your code before going forward though. 4. Run tests and review - A simple `task test-unit` is enough for most situations 5. Submit Pull Request - [Getting started: setup development environment, build",0,
FCR-0294,SpaiR/imgui-java,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,contributing_guide,authorship_or_provenance;human_responsibility,conditional_acceptance_accountability,located,True,2026-04-25T10:33:27Z,127d5e0d9a46803c911fb66272ee73d16993956e,"docs: add .claude rules and refresh AGENTS.md, README, CONTRIBUTING",high,5,False,docs/CONTRIBUTING.md;AGENTS.md,docs/CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"a short description of what is deprecated, a blank line, and a detailed description of the deprecation that also mentions the recommended update path. ## Contributing with AI Agents AI coding agents (Claude Code, Copilot, Cursor, Codex, Gemini, etc.) are welcome to assist with contributions. See [AGENTS.md](../AGENTS.md) for the canonical guidance on how AI agents should work in this repo (golden rules, codegen workflow, build commands, gotchas). Two extra rules apply on top of the regular contribution flow: 1. **You are responsible for the change.** The agent is a tool — review the diff, run the build, and make sure the PR meets the same bar as a hand-written one. ""The agent did it"" is not a defense for a broke",0,
FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,docs/source/yosys_internals/extending_yosys/contributing.rst,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,located,True,2026-01-12T23:16:58Z,b8497217bca2e0cf12b72fb4a09f20197b4dee73,contributing: review process,high,10,False,docs/source/yosys_internals/extending_yosys/contributing.rst,docs/source/yosys_internals/extending_yosys/contributing.rst,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;restriction_or_ban;verification_testing,"ong-form comments describing the design are more important than piecemeal comments, etc. If a PR is poorly described, incomplete, tests are broken, or if the author is not responding, please don't feel pressured to take over their role by reverse engineering the code or fixing things for them, unless there are good reasons to do so. If a PR author submits LLM outputs they haven't understood themselves, they will not be able to implement feedback. Take this into consideration as well. We do not ban LLM code from the codebase, we ban bad code. Reviewers may have diverse styles of communication while reviewing - one may do one thorough review, another may prefer a back and forth with the basics out the way before",0,
FCR-0296,abiosoft/colima,docs/CONTRIBUTE.md,docs/CONTRIBUTE.md,contributing_guide,disclosure;restriction_or_ban,conditional_acceptance_accountability,located,True,2025-09-13T06:55:28Z,c9ce97ff866f05ca2b9101a993d5b16881466db2,docs: add contribution instructions. (#1396),high,1,False,docs/CONTRIBUTE.md,docs/CONTRIBUTE.md,True,True,strict_main_ai_contribution_governance,disclosure;process_requirement,"hat you, as a contributor, have the right to submit your changes. ## Contribution Guidelines ### Major Contributions Major contributions (new features, significant changes) should be preceded by a GitHub issue discussing the proposed change. ### Minor Contributions Minor contributions (small fixes, documentation e.t.c.) do not require a prior issue. ### LLM Usage Disclosure If you use a Large Language Model (LLM) to generate code, you must fully disclose its usage in your pull request, including which parts were generated and to what extent. ### LLM Reviewability Large code contributions generated by LLMs that are not easily reviewable or understandable will be rejected. ## Reviewing and Merging All PRs are",0,
FCR-0297,amnweb/yasb,docs/Contributing.md,docs/Contributing.md,contributing_guide,human_responsibility;restriction_or_ban,conditional_acceptance_accountability,located,True,2026-03-17T12:16:33Z,181e224dc04410c030b8a8b98ab7c2e2612779bf,chore(docs): add AI-generated code policy to contributing guidelines,high,3,False,docs/Contributing.md;.pre-commit-config.yaml,docs/Contributing.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"── pyproject.toml # Project configuration └── README.md ``` ## Contributing Guidelines ### Types of Contributions 1. **Bug Fixes**: Fix existing issues 2. **New Widgets**: Add new widget functionality 3. **Documentation**: Improve or add documentation 4. **Performance**: Optimize existing code 5. **Features**: Add new application features ### AI-Generated Code Policy If you use AI tools (e.g., GitHub Copilot, ChatGPT, or similar) to generate code for your pull request, you **must**: 1. **Understand the codebase** before submitting. AI-generated code often lacks context about project conventions, architecture, and existing patterns. 2. **Review every line** of the generated code. Do not blindly push AI outp",0,
FCR-0298,curl/curl,docs/CONTRIBUTE.md,docs/CONTRIBUTE.md,contributing_guide,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping;security_risk_control,located,True,2025-05-15T12:07:39Z,a9aafbea952643753d87262619ed310640748be4,CONTRIBUTE: add project guidelines for AI use,high,43,False,docs/CONTRIBUTE.md,docs/CONTRIBUTE.md,True,True,strict_main_ai_contribution_governance,human_responsibility;security_reporting;verification_testing,"smaller header or add the information for a specific file to the `REUSE.toml` file. You can manually verify the copyright and compliance status by running the [REUSE helper tool](https://github.com/fsfe/reuse-tool): `reuse lint` # On AI use in curl Guidelines for AI use when contributing to curl. ## For security reports and other issues If you asked an AI tool to find problems in curl, you **must** make sure to reveal this fact in your report. You must also double-check the findings carefully before reporting them to us to validate that the issues are indeed existing and working exactly as the AI says. AI-based tools frequently generate inaccurate or fabricated results. Further: it is *rarely* a good idea to ju",0,
FCR-0301,fastapi/sqlmodel,docs/contributing.md,docs/contributing.md,contributing_guide,human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-01-16T11:48:01Z,4e7c8879d8e88dbd1c8f0f1951791e24170be095,📝 Add contribution instructions about LLM generated code and comments…,high,9,False,docs/contributing.md,docs/contributing.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"entation. This helps to make sure that: * The documentation is up-to-date. * The documentation examples can be run as is. * Most of the features are covered by the documentation, ensured by test coverage. ## Automated Code and AI You are encouraged to use all the tools you want to do your work and contribute as efficiently as possible, this includes AI (LLM) tools, etc. Nevertheless, contributions should have meaningful human intervention, judgement, context, etc. If the **human effort** put in a PR, e.g. writing LLM prompts, is **less** than the **effort we would need to put** to **review it**, please **don't** submit the PR. Think of it this way: we can already write LLM prompts or run automated tools ours",0,
FCR-0302,git/git,Documentation/SubmittingPatches,Documentation/SubmittingPatches,developer_or_maintainer_doc,authorship_or_provenance;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2025-10-01T21:27:04Z,7b0c37953d2e9198309ca6b6faf10bb5deeb4837,SubmittingPatches: add section about AI,high,176,False,Documentation/SubmittingPatches,Documentation/SubmittingPatches,True,True,strict_main_ai_contribution_governance,process_requirement;restriction_or_ban,"== Use of Artificial Intelligence (AI) The Developer's Certificate of Origin requires contributors to certify that they know the origin of their contributions to the project and that they have the right to submit it under the project's license. It's not yet clear that this can be legally satisfied when submitting significant amount of content that has been generated by AI tools. Another issue with AI generated content is that AIs still often hallucinate or just produce bad code, commit messages, documentation or output, even when you point out their mistakes. To avoid these issues, we will reject anything that looks AI generated, that sounds overly formal or bloated, that looks like AI slop, that looks good on the surface",0,
FCR-0304,iree-org/iree,docs/website/docs/developers/general/contributing.md,docs/website/docs/developers/general/contributing.md,contributing_guide,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,located,True,2026-01-20T14:34:05Z,a0a9a50ea5b35c804dfd4ec6b82ea10ec5b6f05e,[docs] Add policy for AI tool use (#23188),high,35,False,docs/website/docs/developers/general/contributing.md;MAINTAINERS.md;.pre-commit-config.yaml,docs/website/docs/developers/general/contributing.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"github.com/iree-org/iree/branches/stale). ### :octicons-hubot-16: AI tool use We adopt the [LLVM AI Tool Use Policy](https://llvm.org/docs/AIToolPolicy.html) and require all AI-assisted contributions (Pull Requests, issues, design proposals) to be reviewed and understood by the author(s). The key points include: 1. ""Contributors must read and review all LLM-generated code or text before they ask other project members to review it."" 2. ""Contributors are expected to be transparent and label contributions that contain substantial amounts of tool-generated content."" This can be done with the `Assisted-by: tool-name` or the `Co-authored-by: tool-name tool@email` trailer in PR descriptions. 3. ""To ensure",0,
FCR-0306,lemonade-sdk/lemonade,docs/dev/contribute.md,docs/dev/contribute.md,contributing_guide,disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-05-05T16:29:55Z,91294cfb61949179b44970e9cfff42ed346b9aaa,New contribution guide and philosophy document (#1793),high,2,False,docs/dev/contribute.md,docs/dev/contribute.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"R. - Reviewers: make sure to check the code *before* allowing CI to run! 3. Sustain the overall code quality and standards of the rest of the repo. ### AI Policy Contributors are encouraged to use AI to code their project. However, please review your AI's code yourself before asking another human to review it. Reviewers are expected to use tools like Claude Code's `/review` to save time by analyzing code quality and edge cases. If AI tools generate PR comments, please clearly identify which comments are AI-generated and which are authored by you. __Please do not use AI to write issues__. If you feel an issue is important enough for a human to read it then please take the time to write it yourself. ## Maintai",0,
FCR-0307,mpv-player/mpv,DOCS/contribute.md,DOCS/contribute.md,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-01-13T16:00:17Z,7ce58f7a07eaf8e1858ebedd0aa5e7275470156e,DOCS/contribute.md: address the AI menace,high,35,False,DOCS/contribute.md,DOCS/contribute.md,True,True,strict_main_ai_contribution_governance,disclosure;process_requirement,"ple Platform (macOS, iOS, etc), that uses Cocoa or any other object-oriented Framework or API, should be written in Swift instead of Objective-C. This also includes complete rewrites/refactors of existing code. Plain C API usages may stay as C, but can be written in Swift. Existing Objective-C code can stay as is, though Swift rewrites are welcome. AI-assisted Contributions ------------------------- If you have used an AI/LLM for your contribution, you must disclose this in the PR description. Such contributions are not forbidden, but the submitter takes full responsibility for the code changes. This includes having full understanding of the code (knowing what was changed and why) and the ability to participate",0,
FCR-0308,neomutt/neomutt,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,contributing_guide,disclosure;human_responsibility,conditional_acceptance_accountability,located,True,2025-11-04T14:21:31Z,a5c6670558f359e0fb06ec2e5bb6bca904c5cf3b,update the contribution guidelines (#4692),high,2,False,docs/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/feature-request.md;.github/PULL_REQUEST_TEMPLATE.md,docs/CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"istance Notice If you are using any kind of AI assistance while contributing to NeoMutt, **this must be disclosed in the pull request**, along with the extent to which AI assistance was used (e.g., docs only vs. code generation). If PR responses are being generated by an AI, disclose that as well. An example disclosure: > This PR was written primarily by Claude Code. Or a more detailed disclosure: > I consulted ChatGPT to understand the codebase but the solution was fully authored manually by myself. Failure to disclose this is first and foremost rude to the human maintainers on the other end of the pull request, but it also makes it difficult to determine how much scrutiny to apply to the contribution. In a p",0,
FCR-0310,spotDL/spotify-downloader,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,contributing_guide,human_responsibility;restriction_or_ban,exclusionary_gatekeeping,located,True,2025-10-16T15:35:37Z,b11587dd8a2ab7a9ea59da55d6fcb23ff0b5624b,Add AI use policy,high,25,False,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"-Mail List - Forum --> ## I Want To Contribute > ### Legal Notice <!-- omit in toc --> > > When contributing to this project, you must agree that you have authored 100% of the content, > that you have the necessary rights to the content and that the content you contribute may be > provided under the project license. --- ### AUTOMATED CONTRIBUTIONS (AI / LLM) POLICY #### AI Use - It is of everyone's best interest to **not** submit issues, pull requests or feature requests that are AI-generated. - All such requests will be clsoed and submitters will be blocked from the repository. #### You must... - Be able to understand and respond to questions relating to the issue or the fix you provide. - You *can* use an",0,
FCR-0311,systemd/systemd,docs/CONTRIBUTING.md,docs/CONTRIBUTING.md,contributing_guide,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,located,True,2025-07-29T16:40:26Z,cb372a3ce4c54b4203d4e715960cfa8a7d7c85c6,docs: Add policy on AI generated code to contributing doc,high,32,False,docs/CONTRIBUTING.md;LICENSES/README.md,docs/CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"r time, and pull requests which haven't seen any recent activity can be easily forgotten. * Github will automatically add the `please-review` label when a pull request is opened or updated. If you need more information after a review, you can comment `/please-review` on the pull request to have Github add the `please-review` label to the pull request. ## Using AI Code Generators If you use an AI code generator such as ChatGPT, Claude, Copilot, Llama or a similar tool, this must be disclosed in the commit messages and pull request description. The quality bar for contributions to this project is high, and unlikely to be met by an unattended AI tool, without significant manual corrections. Always thoroughly review a",0,
FCR-0312,typescript-eslint/typescript-eslint,docs/contributing/AI_Contribution_Policy.mdx,docs/contributing/AI_Contribution_Policy.mdx,standalone_ai_policy,disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-01-20T20:07:28Z,c73a344fff9923f2c8d118556a12025624c66162,docs: document expectations around AI use (#11836),high,1,False,docs/contributing/AI_Contribution_Policy.mdx,docs/contributing/AI_Contribution_Policy.mdx,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;restriction_or_ban;verification_testing,"an ever to generate large amounts of low-quality contributions, for PRs and issues. Parsing, reviewing, and iterating on these in good faith takes up much more maintainer bandwidth than traditional contributions, taking away bandwidth from other opportunities to advance typescript-eslint. While we cannot and will not attempt to ban contributions which make use of AI, we ask that you use AI responsibly: 1. Always review AI-generated code closely before submitting a PR. 1. Only use AI to assist in contributions that you would understand well enough to work on and respond to feedback on without making use of AI. 1. Do not ignore our issue and PR templates. 1. Avoid AI-generated content in written, non-code contributio",0,
FCR-0313,danirod/cartero,docs/src/contributing.md,docs/src/contributing.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2025-11-10T03:15:00Z,aa40b1ebec95cfc6f32369cc3e8dc3805c696b81,Finish the book,high,1,False,docs/src/contributing.md,docs/src/contributing.md,True,True,strict_main_ai_contribution_governance,disclosure;restriction_or_ban,"opyrights of your contribution, you acknowledge that you allow anyone to use, study or distribute any code you write under the terms of that license. This application is not affiliated with the GNOME project, but we follow the [GNOME Code of Conduct][coc] anyway as a guideline and we expect you to follow it when interacting with the repository. ### Use of Generative AI This project does not allow contributions generated by large languages models (LLMs) and chatbots. This ban includes tools like ChatGPT, Claude, Copilot, DeepSeek, and Devin AI. We are taking these steps as precaution due to the potential negative influence of AI generated content on quality, as well as likely copyright violations. This ban of AI generate",0,
FCR-0315,openvswitch/ovs,Documentation/internals/contributing/submitting-patches.rst,Documentation/internals/contributing/submitting-patches.rst,contributing_guide,authorship_or_provenance;disclosure;human_responsibility,conditional_acceptance_accountability,located,True,2025-10-03T11:03:39Z,af403a4646dd181678a3c1d942a0a6b313801aad,Documentation: Add section about AI assistants.,high,12,False,Documentation/internals/contributing/submitting-patches.rst,Documentation/internals/contributing/submitting-patches.rst,True,True,strict_main_ai_contribution_governance,disclosure,"t this project and the contribution are public and that a record of the contribution (including all personal information I submit with it, including my sign-off) is maintained indefinitely and may be redistributed consistent with this project or the open source license(s) involved. See also http://developercertificate.org/. AI-assisted Contributions ------------------------- OVS is a Linux Foundation Collaborative Project, and the Linux Foundation's policy for AI-generated patches can be found here: https://www.linuxfoundation.org/legal/generative-ai . OVS allows the use of AI assistants in producing patches. Contributions which have used an AI assistant should disclose the use of the",0,
FCR-0316,qemu/qemu,docs/devel/code-provenance.rst,docs/devel/code-provenance.rst,developer_or_maintainer_doc,authorship_or_provenance;restriction_or_ban,exclusionary_gatekeeping,located,True,2025-06-24T14:37:56Z,3d40db0efc22520fa6c399cf73960dced423b048,docs: define policy forbidding use of AI code generators,high,3,False,docs/devel/code-provenance.rst,docs/devel/code-provenance.rst,True,True,strict_main_ai_contribution_governance,human_responsibility;restriction_or_ban;verification_testing,"produce the final patch. The output of such a tool would still be considered the ""preferred format"", since it is intended to be a foundation for further human authored changes. Such tools are acceptable to use, provided there is clearly defined copyright and licensing for their output. Note in particular the caveats applying to AI content generators below. Use of AI content generators ~~~~~~~~~~~~~~~~~~~~~~~~~~~~ TL;DR: **Current QEMU project policy is to DECLINE any contributions which are believed to include or derive from AI generated content. This includes ChatGPT, Claude, Copilot, Llama and similar tools.** The increasing prevalence of AI-assisted software development results in a number of difficult lega",0,
FCR-0317,xemu-project/xemu,docs/devel/code-provenance.rst,docs/devel/code-provenance.rst,developer_or_maintainer_doc,authorship_or_provenance;restriction_or_ban,exclusionary_gatekeeping,located,True,2025-06-24T14:37:56Z,3d40db0efc22520fa6c399cf73960dced423b048,docs: define policy forbidding use of AI code generators,high,3,False,docs/devel/code-provenance.rst,docs/devel/code-provenance.rst,True,True,strict_main_ai_contribution_governance,human_responsibility;restriction_or_ban;verification_testing,"produce the final patch. The output of such a tool would still be considered the ""preferred format"", since it is intended to be a foundation for further human authored changes. Such tools are acceptable to use, provided there is clearly defined copyright and licensing for their output. Note in particular the caveats applying to AI content generators below. Use of AI content generators ~~~~~~~~~~~~~~~~~~~~~~~~~~~~ TL;DR: **Current QEMU project policy is to DECLINE any contributions which are believed to include or derive from AI generated content. This includes ChatGPT, Claude, Copilot, Llama and similar tools.** The increasing prevalence of AI-assisted software development results in a number of difficult lega",0,
FCR-0323,Gerome-Elassaad/CodingIT,.github/SECURITY.md,.github/SECURITY.md,security_policy,security_reporting;verification_testing,security_risk_control,located,True,2025-06-13T04:19:32Z,b92b99c0be956177be2a0a19e5cac50c11735867,"auth updated, ai chat improved, github import fixed",high,1,False,.github/SECURITY.md,.github/SECURITY.md,True,True,strict_main_ai_contribution_governance,human_responsibility;security_reporting;verification_testing,cated API keys with minimal required permissions ### 🚨 Known Security Considerations #### File Processing - Uploaded files are processed in isolated E2B sandboxes - Files are automatically deleted after processing - No persistent storage of user code or data #### Code Generation - Generated code is validated but should be reviewed before production use - AI-generated code may contain patterns requiring security review - External dependencies are explicitly prohibited in generated code #### Third-Party Integrations - **Supabase**: Handles authentication and user management - **E2B**: Provides isolated code execution environments - **Upstash**: Manages rate limiting and temporary data - **Vercel**: Hosts the application,0,
FCR-0324,GoXLR-on-Linux/goxlr-utility,AI_POLICY.md,AI_POLICY.md,standalone_ai_policy,authorship_or_provenance;disclosure;human_responsibility;maintainer_review_discretion;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-02-08T22:12:20Z,0a6233a9357e0dbecc74baf9405f6f7183d8522a,Added AI Policy,high,1,False,AI_POLICY.md,AI_POLICY.md,True,True,strict_main_ai_contribution_governance,process_requirement;restriction_or_ban,"er the [license of the project](https://github.com/goxlr-on-linux/goxlr-utility/blob/main/LICENSE), and provide attribution to sources where necessary. 4. Accountability for the use of AI in a contribution lies with the person that makes that contribution. 5. All code submitted must have been written by yourself. At no point in time should code have been generated by AI, either via direct prompts or agentic edits. 6. All communications must not have been generated with AI. This includes, but is not limited to, commit messages, pull request messages, documentation, code comments and issues (and comments on issues/pull requests). 7. An exception to section 6 is machine translation and tools that only assist with gramma",0,
FCR-0326,PowerDNS/pdns,AI_POLICY.md,AI_POLICY.md,standalone_ai_policy,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2025-09-15T13:45:13Z,9a88964a3015dcf3555ff9511c14c0f7af1fb48d,Also add PowerDNS' policy on the use of AI tools,high,1,False,AI_POLICY.md,AI_POLICY.md,True,True,strict_main_ai_contribution_governance,human_responsibility;security_reporting;verification_testing,"ollows: - The use of AI tools for code contributions is **not** allowed. The rationale behind this is that there is no way to know whether the AI has been trained on code compatible with the GPL version 2 licence used by PowerDNS, and which persons should deserve credit for the output of the AI. We are also seriously worried about the ability for AI-generated code to introduce subtle bugs or security issues (``to err is human; to really foul things up requires a computer'') and we definitely do not want to ever appear as a nominee on https://aidarwinawards.org/ - The use of AI tools for documentation contributions, as well as for submitting bug reports and support requests is allowed. The rationale b",0,
FCR-0327,corazawaf/coraza,SECURITY.md,SECURITY.md,security_policy,restriction_or_ban;security_reporting;verification_testing,security_risk_control,located,True,2026-04-01T11:37:34Z,5b3bf76e021e7d9ff43bc86a550e329274518e0c,docs: strengthen SECURITY.md with mandatory PoC and anti-LLM reportin…,high,9,False,SECURITY.md,SECURITY.md,True,True,strict_main_ai_contribution_governance,human_responsibility;security_reporting;verification_testing,"uality of our security process, we apply the following policy to all incoming vulnerability reports. ### Core Principles 1. **Verification over Verbiage**: Regardless of length or presentation, a report without a script or a clear, reproducible execution path demonstrating the bug is considered invalid and will be closed without further review. 2. **Anti-LLM Filtering**: Reports that show signs of AI-generated content (e.g. ChatGPT-style phrasing, purely theoretical claims without working evidence, generic vulnerability descriptions not tied to specific code) will be rejected as spam. 3. **Impact over Theory**: A valid report must demonstrate how the bug concretely affects the confidentiality, integrity, or av",0,
FCR-0328,dahlia/hongdown,AI_POLICY.md,AI_POLICY.md,standalone_ai_policy,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-04-30T07:23:24Z,18ba7e2cb6aa2faa6413561bacdc5b32b2afc6a0,Adopt AI usage policy,high,1,False,AI_POLICY.md,AI_POLICY.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"---------------------------------------- When AI tools assist with a commit, add an `Assisted-by` trailer to the commit message. Do *not* use `Co-authored-by` for AI assistants; that trailer is reserved for human co-authors. The format is: ~~~~ Assisted-by: AGENT_NAME:MODEL_VERSION ~~~~ For example: ~~~~ Assisted-by: OpenCode:qwen3.6-plus Assisted-by: Claude Code:claude-sonnet-4-6 Assisted-by: Gemini CLI:gemini-3.1-pro-preview Assisted-by: Codex:gpt-5.4 ~~~~ If multiple AI tools were used, include one `Assisted-by` line per tool. There are humans here --------------------- Please remember that Hongdown is maintained by humans. Every discussion, issue, and pull request is read and reviewed by humans (and so",0,
FCR-0330,AnalogJ/scrutiny,AI_POLICY.md,AI_POLICY.md,standalone_ai_policy,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail;restriction_or_ban;verification_testing,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-02-02T05:48:33Z,27be0b8327fd5233106d7237d2cee93ef516d6cc,Add AI Policy (#851),high,1,False,AI_POLICY.md,AI_POLICY.md,True,True,strict_main_ai_contribution_governance,human_responsibility;verification_testing,"es and discussions can use AI assistance but must have a full human-in-the-loop.** This means that any content generated with AI must have been reviewed _and edited_ by a human before submission. AI is very good at being overly verbose and including noise that distracts from the main point. Humans must do their research and trim this down. - **No AI-generated media is allowed (art, images, videos, audio, etc.).** Text and code are the only acceptable AI-generated content, per the other rules in this policy. - **Bad AI drivers will be banned and ridiculed in public.** You've been warned. We love to help junior developers learn and grow, but if you're interested in that then don't use AI, and we'll help y",0,
FCR-0331,Arc1011/KernelUNO,llm-policy.md,llm-policy.md,standalone_ai_policy,disclosure;human_responsibility;restriction_or_ban,exclusionary_gatekeeping,located,True,2026-04-30T19:26:11Z,5383b106969aa1e4546f41a47f230c8dc9509903,Add policy on LLM usage for KernelUNO contributions,high,1,False,llm-policy.md,llm-policy.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"Policy on the use of Large Language Models (LLMs) General Rule: The use of LLMs (such as ChatGPT, Claude, Copilot) to generate code for KernelUNO is strictly prohibited. All contributions must be written by humans who fully understand the logic they are submitting. Rationale: Kernel code requires extreme precision and deep understanding of side effects. LLM-generated code often contains subtle bugs, hallucinations, or violates specific architectural patterns of this project. Enforcement:Submissions suspected of being LLM-generated will be subjected to additional scrutiny. If a contributor cannot explain the technical decisions behind their code, the PR will be closed. Repeated violations may lead to a te",0,
